City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
700,Floirac,FR,44.8324,-0.5141,66.9,83,0,5.75,clear sky
701,Leskovac,RS,42.9981,21.9461,74.79,45,0,4.36,clear sky
702,Chadan,RU,51.2833,91.5833,61.52,76,91,2.91,overcast clouds
703,Marystown,CA,47.1666,-55.1483,60.98,76,73,3.76,broken clouds
704,General Teran,MX,25.2667,-99.6833,97.84,26,5,9.57,clear sky
705,Hualmay,PE,-11.0964,-77.6139,67.44,73,21,9.26,few clouds
706,Bulungu,CD,-4.55,18.6,79.54,28,71,2.26,broken clouds
707,Tambura,SS,5.6,27.4667,68.58,99,100,2.77,moderate rain
708,Clyde River,CA,70.4692,-68.5914,34.0,97,100,4.05,overcast clouds
709,Sweetwater,US,25.7634,-80.3731,89.02,71,75,1.01,thunderstorm
710,Raychikhinsk,RU,49.7838,129.4121,66.24,99,100,7.36,moderate rain
711,Chihuahua,MX,28.5,-106.0,79.63,29,36,11.7,scattered clouds
712,Barranca,PE,-10.75,-77.7667,67.84,69,33,8.59,scattered clouds
713,Batemans Bay,AU,-35.7167,150.1833,52.2,62,4,8.28,clear sky
714,Wembley,AU,-31.9333,115.8,56.05,89,75,8.05,broken clouds
715,Cabinda,AO,-5.55,12.2,72.07,85,88,6.6,overcast clouds
716,Mangai,CD,-4.05,19.5333,79.92,29,77,3.15,broken clouds
717,Margate,GB,51.3813,1.3862,66.04,88,45,1.01,scattered clouds
718,Kyren,RU,51.6828,102.1408,56.44,83,0,1.16,clear sky
719,Sembe,CG,1.6481,14.5806,70.54,96,89,2.57,moderate rain
720,Melbu,NO,68.5044,14.8297,56.32,90,92,2.66,overcast clouds
721,Saint-Pierre,RE,-21.3393,55.4781,69.44,68,20,6.91,few clouds
722,Bandarbeyla,SO,9.4942,50.8122,76.3,79,0,26.19,clear sky
723,Aleksandrovskoye,RU,44.7142,43.0008,73.54,43,100,14.12,overcast clouds
724,Roma,US,43.2128,-75.4557,84.94,61,20,1.99,few clouds
725,Olga,RU,43.7444,135.2892,67.89,97,52,2.33,broken clouds
726,Narsaq,GL,60.9167,-46.05,59.22,53,42,4.36,scattered clouds
727,Melito Di Porto Salvo,IT,37.9222,15.7714,86.32,69,0,5.75,clear sky
728,Yantzaza,EC,-3.8278,-78.7594,78.12,64,80,3.22,broken clouds
729,Umtata,ZA,-31.5889,28.7844,45.16,53,0,1.14,clear sky
730,Anadyr,RU,64.75,177.4833,52.3,100,90,5.99,overcast clouds
731,Kosonsoy,UZ,41.2561,71.5508,75.76,21,0,6.82,clear sky
732,Phan Thiet,VN,10.9333,108.1,75.72,93,91,9.62,overcast clouds
733,Evensk,RU,61.95,159.2333,48.63,99,100,7.23,light rain
734,Salekhard,RU,66.53,66.6019,48.61,78,92,10.76,overcast clouds
735,Khor,RU,47.8861,134.9464,71.71,85,29,5.39,scattered clouds
736,Bonfim,BR,3.0833,-59.95,86.27,63,100,4.18,overcast clouds
737,Port-Cartier,CA,50.0334,-66.8654,65.93,74,100,4.88,overcast clouds
738,Preobrazheniye,RU,42.9019,133.9064,70.83,87,57,2.71,broken clouds
739,Biysk,RU,52.5364,85.2072,65.19,78,6,7.45,clear sky
740,Nakhon Phanom,TH,17.3333,104.4167,74.75,95,100,5.59,overcast clouds
741,Luderitz,NA,-26.6481,15.1594,67.35,23,100,4.76,overcast clouds
